model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
WeightedEnsemble_ALL_L3,0.6042048488902315,competition_score,19.984405517578125,454.974143743515,0.000995635986328125,0.24194049835205078,3,True,214
WeightedEnsemble_L3,0.6015939057866198,competition_score,20.292059183120728,473.7477173805237,0.000995635986328125,0.24296307563781738,3,True,215
WeightedEnsemble_L2,0.5996220383549304,competition_score,1.0019869804382324,172.07896041870117,0.0009958744049072266,0.24393200874328613,2,True,107
RandomForest_r34_BAG_L2,0.5889517511165085,competition_score,18.395761728286743,312.99472761154175,3.2468760013580322,3.7121288776397705,2,True,163
CatBoost_r49_BAG_L2,0.5883065560085228,competition_score,15.653677701950073,323.6071894168854,0.5047919750213623,14.324590682983398,2,True,158
CatBoost_r137_BAG_L2,0.5881093925576281,competition_score,15.691526889801025,324.21212434768677,0.5426411628723145,14.92952561378479,2,True,126
CatBoost_r5_BAG_L2,0.5873936253398813,competition_score,15.678555488586426,323.2754240036011,0.5296697616577148,13.992825269699097,2,True,174
CatBoost_r6_BAG_L2,0.5871788906420331,competition_score,15.680553436279297,325.99958848953247,0.5316677093505859,16.716989755630493,2,True,188
CatBoost_r177_BAG_L2,0.5870411469527012,competition_score,15.680582761764526,339.61542105674744,0.5316970348358154,30.33282232284546,2,True,117
CatBoost_r12_BAG_L2,0.5855823747663782,competition_score,15.665637493133545,381.70543813705444,0.516751766204834,72.42283940315247,2,True,199
CatBoost_BAG_L2,0.5853996974906166,competition_score,15.658643007278442,349.4629764556885,0.5097572803497314,40.1803777217865,2,True,111
CatBoost_r69_BAG_L2,0.5851559720927819,competition_score,15.663178443908691,335.4161853790283,0.5142927169799805,26.133586645126343,2,True,140
CatBoost_r60_BAG_L2,0.5850367257862966,competition_score,15.662643194198608,330.45068764686584,0.5137574672698975,21.168088912963867,2,True,183
CatBoost_r50_BAG_L2,0.5843654955112755,competition_score,15.649700164794922,327.49389123916626,0.5008144378662109,18.211292505264282,2,True,136
CatBoost_r198_BAG_L2,0.5838820875519315,competition_score,15.694490194320679,349.3660681247711,0.5456044673919678,40.08346939086914,2,True,206
